"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,3,300,40,0.713918327743306,0.675912401752733,0.695,0.95235848,0.95103888
5000,3,300,50,0.715918671638902,0.67951291362499,0.6978,0.95078112,0.94942544
5000,3,300,60,0.721919722526855,0.689114329306581,0.7056,0.95101192,0.94967728
5000,3,300,70,0.718719158469055,0.681913260633247,0.7004,0.9514112,0.94999904
5000,3,300,80,0.715918671638902,0.680313028782401,0.6982,0.9511348,0.94982848
5000,3,300,90,0.715918671638902,0.674712233432675,0.6954,0.95169936,0.95037888
5000,3,300,100,0.709517582437624,0.681913260633247,0.6958,0.95041256,0.94906672
5000,3,400,1,0.719119228528252,0.68671396847403,0.703,0.95063376,0.94927632
5000,3,400,10,0.709517582437624,0.690314511450902,0.7,0.95164376,0.9503312
5000,3,400,20,0.72432015094656,0.675512345518046,0.7,0.951202,0.94982384
5000,3,400,30,0.71711887951235,0.681513202478532,0.6994,0.95089896,0.94952672
5000,3,400,40,0.720319439473889,0.676712514606112,0.6986,0.95253224,0.95122272
5000,3,400,50,0.717919018734687,0.678312741848888,0.6982,0.95420488,0.95289904
5000,3,400,60,0.717518949059514,0.681513202478532,0.6996,0.95113272,0.94981504
5000,3,400,70,0.718719158469055,0.680313028782401,0.6996,0.95139288,0.95000784
5000,3,400,80,0.715918671638902,0.676312458115422,0.6962,0.9520816,0.95077136
5000,3,400,90,0.708717448591588,0.687514088239534,0.6982,0.95256352,0.95120944
5000,3,400,100,0.71151791929283,0.682713377326685,0.6972,0.95328192,0.95196832
5000,3,500,1,0.723119936160668,0.678712798979587,0.701,0.95133352,0.9499896
5000,3,500,10,0.717919018734687,0.68431361224959,0.7012,0.95181176,0.95049664
5000,3,500,20,0.71431839626641,0.684713671300322,0.6996,0.95239016,0.95111024
5000,3,500,30,0.726720583974583,0.680713086553109,0.7038,0.95249768,0.95120608
5000,3,500,40,0.720719510045118,0.673112010797949,0.697,0.951096,0.94977664
5000,3,500,50,0.719119228528252,0.681113144451819,0.7002,0.95121728,0.94988816
5000,3,500,60,0.710717784166728,0.677512627971497,0.6942,0.95265224,0.951296
5000,3,500,70,0.726320511483223,0.680713086553109,0.7036,0.95229432,0.9509512
5000,3,500,80,0.718719158469055,0.685513789785796,0.7022,0.95266904,0.95135968
5000,3,500,90,0.713518259348209,0.684713671300322,0.6992,0.95082904,0.94945936
5000,3,500,100,0.728320875220116,0.682713377326685,0.7056,0.95304304,0.95169648
5000,3,600,1,0.71711887951235,0.683113435865407,0.7002,0.95205736,0.95070448
5000,3,600,10,0.71431839626641,0.693915064796069,0.7042,0.95179192,0.95048464
5000,3,600,20,0.722719864821389,0.687514088239534,0.7052,0.9509724,0.94960528
5000,3,600,30,0.731121389828166,0.682313318915965,0.7068,0.95195616,0.95064912
5000,3,600,40,0.723119936160668,0.68711402829278,0.7052,0.9512808,0.94992496
5000,3,600,50,0.715918671638902,0.680713086553109,0.6984,0.95188232,0.95054464
5000,3,600,60,0.713118191081119,0.678312741848888,0.6958,0.95164488,0.95026048
5000,3,600,70,0.716318740802043,0.67951291362499,0.698,0.94952904,0.94814576
5000,3,600,80,0.727120656593952,0.679912971139694,0.7036,0.9525612,0.95126432
5000,3,600,90,0.716318740802043,0.683113435865407,0.6998,0.95024872,0.94891136
5000,3,600,100,0.715918671638902,0.683513494532132,0.6998,0.95158024,0.9502672
5000,3,700,1,0.715918671638902,0.688714268847814,0.7024,0.9524768,0.95112544
5000,3,700,10,0.713918327743306,0.68431361224959,0.6992,0.95152288,0.9501896
5000,3,700,20,0.720319439473889,0.673912121859309,0.6972,0.95234392,0.9510368
5000,3,700,30,0.726320511483223,0.682713377326685,0.7046,0.952166,0.95084912
5000,3,700,40,0.717919018734687,0.683513494532132,0.7008,0.95223032,0.95089712
5000,3,700,50,0.717919018734687,0.676712514606112,0.6974,0.95125672,0.94987456
5000,3,700,60,0.714718464917522,0.68711402829278,0.701,0.95108184,0.9497376
5000,3,700,70,0.723119936160668,0.669911571672539,0.6966,0.95160424,0.95029488
5000,3,700,80,0.728320875220116,0.671111735384562,0.6998,0.95169,0.95035472
5000,3,700,90,0.723520007627957,0.675912401752733,0.6998,0.95102344,0.9496864
5000,3,700,100,0.719519298715456,0.681513202478532,0.7006,0.95167968,0.95037104
5000,3,800,1,0.710717784166728,0.681913260633247,0.6964,0.95161032,0.95028432
5000,3,800,10,0.725120294777198,0.683113435865407,0.7042,0.95103432,0.94969408
5000,3,800,20,0.717919018734687,0.676712514606112,0.6974,0.95196616,0.95067248
5000,3,800,30,0.715118533696641,0.68711402829278,0.7012,0.95021256,0.94883888
5000,3,800,40,0.711917987047892,0.689114329306581,0.7006,0.94997424,0.94865808
5000,3,800,50,0.715518602603768,0.682313318915965,0.699,0.95104792,0.94969872
5000,3,800,60,0.722719864821389,0.683113435865407,0.703,0.95114696,0.94977344
5000,3,800,70,0.725120294777198,0.666711140739162,0.696,0.9497056,0.9482376
5000,3,800,80,0.720319439473889,0.685513789785796,0.703,0.95024544,0.94889856
5000,3,800,90,0.725920439119872,0.681513202478532,0.7038,0.95085368,0.94949728
5000,3,800,100,0.719519298715456,0.682313318915965,0.701,0.95284128,0.95157136
5000,3,900,1,0.705116852620739,0.681513202478532,0.6934,0.95242296,0.95112656
5000,3,900,10,0.720319439473889,0.682313318915965,0.7014,0.95316296,0.9518776
5000,3,900,20,0.726320511483223,0.682313318915965,0.7044,0.95074912,0.94939488
5000,3,900,30,0.715518602603768,0.673512066264629,0.6946,0.95240752,0.95106144
5000,3,900,40,0.723520007627957,0.682713377326685,0.7032,0.95066376,0.94927072
5000,3,900,50,0.715918671638902,0.670311626115213,0.6932,0.95259528,0.95127152
5000,3,900,60,0.727120656593952,0.686313908783282,0.7068,0.95201352,0.95067456
5000,3,900,70,0.720319439473889,0.685113730479058,0.7028,0.952186,0.95086272
5000,3,900,80,0.71711887951235,0.679112856238288,0.6982,0.95201152,0.95062288
5000,3,900,90,0.716718810093193,0.687514088239534,0.7022,0.9505884,0.94925568
5000,3,900,100,0.710317716795686,0.682313318915965,0.6964,0.95137416,0.95006816
5000,3,1000,1,0.727120656593952,0.671511790211238,0.6994,0.95214736,0.95080016
5000,3,1000,10,0.705916984162662,0.678312741848888,0.6922,0.95112736,0.94980976
5000,3,1000,20,0.725120294777198,0.685513789785796,0.7054,0.95226864,0.95090976
5000,3,1000,30,0.719919369030669,0.684713671300322,0.7024,0.9520748,0.95075648
5000,3,1000,40,0.717919018734687,0.671911845165914,0.695,0.9519256,0.95059936
5000,3,1000,50,0.719119228528252,0.68391355332686,0.7016,0.95162448,0.9502808
5000,3,1000,60,0.716718810093193,0.680713086553109,0.6988,0.951612,0.95027568
5000,3,1000,70,0.723920079223254,0.67511228941136,0.6996,0.95152888,0.95017728
5000,3,1000,80,0.719919369030669,0.681513202478532,0.7008,0.9507604,0.94941584
5000,3,1000,90,0.723520007627957,0.679112856238288,0.7014,0.9506548,0.94921168
5000,3,1000,100,0.719919369030669,0.683113435865407,0.7016,0.95288552,0.95154528
